hotel,data,disponibilidade,minimo_de_noites
36,24/10/2017,1,1
36,25/10/2017,0,1
36,26/10/2017,1,1
36,27/10/2017,1,1
36,28/10/2017,1,1
36,29/10/2017,0,1
36,30/10/2017,1,1
37,1/10/2017,0,1
37,2/10/2017,1,1
37,3/10/2017,0,1
37,4/10/2017,0,1
37,5/10/2017,1,1
37,6/10/2017,1,1
37,7/10/2017,0,1
37,8/10/2017,0,1
37,9/10/2017,1,1
37,10/10/2017,1,1
37,11/10/2017,0,1
37,12/10/2017,1,1
37,13/10/2017,1,1
37,14/10/2017,0,1
37,15/10/2017,0,3
37,16/10/2017,1,1
37,17/10/2017,0,1
37,18/10/2017,1,1
37,19/10/2017,0,1
37,20/10/2017,1,1
37,21/10/2017,1,1
37,22/10/2017,0,1
37,23/10/2017,1,1
37,24/10/2017,0,2
37,25/10/2017,1,1
37,26/10/2017,1,1
37,27/10/2017,0,1
37,28/10/2017,0,1
37,29/10/2017,1,3
37,30/10/2017,0,1
38,1/10/2017,0,1
38,2/10/2017,0,1
38,3/10/2017,1,1
38,4/10/2017,1,1
38,5/10/2017,0,1
38,6/10/2017,1,1
38,7/10/2017,1,1
38,8/10/2017,1,1
38,9/10/2017,0,1
38,10/10/2017,1,1
38,11/10/2017,0,1
38,12/10/2017,0,1
38,13/10/2017,1,1
38,14/10/2017,0,1
38,15/10/2017,1,1
38,16/10/2017,1,1
38,17/10/2017,1,1
38,18/10/2017,1,1
38,19/10/2017,1,1
38,20/10/2017,1,1
38,21/10/2017,0,1
38,22/10/2017,1,1
38,23/10/2017,0,1
38,24/10/2017,1,1
38,25/10/2017,1,1
38,26/10/2017,0,1
38,27/10/2017,1,1
38,28/10/2017,0,1
38,29/10/2017,1,3
38,30/10/2017,0,1
39,1/10/2017,1,1
39,2/10/2017,0,1
39,3/10/2017,0,1
39,4/10/2017,0,1
39,5/10/2017,1,1
39,6/10/2017,1,1
39,7/10/2017,1,1
39,8/10/2017,1,1
39,9/10/2017,1,1
39,10/10/2017,1,1
39,11/10/2017,1,1
39,12/10/2017,1,1
39,13/10/2017,1,1
39,14/10/2017,0,1
39,15/10/2017,1,1
39,16/10/2017,0,1
39,17/10/2017,1,1
39,18/10/2017,0,1
39,19/10/2017,0,1
39,20/10/2017,1,1
39,21/10/2017,0,1
39,22/10/2017,0,1
39,23/10/2017,1,1
39,24/10/2017,1,1
39,25/10/2017,0,1
39,26/10/2017,0,1
39,27/10/2017,1,1
39,28/10/2017,0,1
39,29/10/2017,1,3
39,30/10/2017,0,1
40,1/10/2017,1,1
40,2/10/2017,0,1
40,3/10/2017,0,1
40,4/10/2017,1,1
40,5/10/2017,1,1
40,6/10/2017,1,1
40,7/10/2017,0,1
40,8/10/2017,0,1
40,9/10/2017,1,1
40,10/10/2017,1,1
40,11/10/2017,0,1
40,12/10/2017,1,1
40,13/10/2017,1,1
40,14/10/2017,1,1
40,15/10/2017,0,3
40,16/10/2017,1,1
40,17/10/2017,1,1
40,18/10/2017,1,1
40,19/10/2017,0,1
40,20/10/2017,0,1
40,21/10/2017,1,1
40,22/10/2017,0,1
40,23/10/2017,0,1
40,24/10/2017,0,2
40,25/10/2017,0,1
40,26/10/2017,1,1
40,27/10/2017,1,1
40,28/10/2017,0,1
40,29/10/2017,0,1
40,30/10/2017,1,1
41,1/10/2017,0,1
41,2/10/2017,0,1
41,3/10/2017,0,1
41,4/10/2017,1,1
41,5/10/2017,1,1
41,6/10/2017,0,1
41,7/10/2017,1,1
41,8/10/2017,1,1
41,9/10/2017,1,1
41,10/10/2017,0,1
41,11/10/2017,1,1
41,12/10/2017,0,1
41,13/10/2017,0,1
41,14/10/2017,0,1
41,15/10/2017,1,1
41,16/10/2017,1,1
41,17/10/2017,0,1
41,18/10/2017,1,1
41,19/10/2017,0,1
41,20/10/2017,0,1
41,21/10/2017,1,1
41,22/10/2017,0,1
41,23/10/2017,0,1
41,24/10/2017,0,2
41,25/10/2017,1,1
41,26/10/2017,1,1
41,27/10/2017,0,1
41,28/10/2017,1,1
41,29/10/2017,1,3
41,30/10/2017,0,1
42,1/10/2017,1,1
42,2/10/2017,1,1
42,3/10/2017,0,1
42,4/10/2017,1,1
42,5/10/2017,0,1
42,6/10/2017,0,1
42,7/10/2017,1,1
42,8/10/2017,1,1
42,9/10/2017,0,1
42,10/10/2017,1,1
42,11/10/2017,0,1
42,12/10/2017,1,1
42,13/10/2017,1,1
42,14/10/2017,1,1
42,15/10/2017,1,1
42,16/10/2017,0,1
42,17/10/2017,0,1
42,18/10/2017,0,1
42,19/10/2017,0,1
42,20/10/2017,1,1
42,21/10/2017,1,1
42,22/10/2017,1,1
42,23/10/2017,0,1
42,24/10/2017,1,1
42,25/10/2017,1,1
42,26/10/2017,0,1
42,27/10/2017,0,1
42,28/10/2017,1,1
42,29/10/2017,0,1
42,30/10/2017,1,1
43,1/10/2017,0,1
43,2/10/2017,0,1
43,3/10/2017,0,1
43,4/10/2017,1,1
43,5/10/2017,0,1
43,6/10/2017,1,1
43,7/10/2017,0,1
43,8/10/2017,0,1
43,9/10/2017,0,1
43,10/10/2017,1,1
43,11/10/2017,1,1
43,12/10/2017,0,1
43,13/10/2017,1,1
43,14/10/2017,1,1
43,15/10/2017,1,1
43,16/10/2017,0,1
43,17/10/2017,1,1
43,18/10/2017,0,1
43,19/10/2017,1,1
43,20/10/2017,1,1
43,21/10/2017,0,1
43,22/10/2017,1,1
43,23/10/2017,1,1
43,24/10/2017,0,2
43,25/10/2017,1,1
43,26/10/2017,1,1
43,27/10/2017,0,1
43,28/10/2017,0,1
43,29/10/2017,1,3
43,30/10/2017,0,1
44,1/10/2017,0,1
44,2/10/2017,0,1
44,3/10/2017,0,1
44,4/10/2017,1,1
44,5/10/2017,1,1
44,6/10/2017,0,1
44,7/10/2017,0,1
44,8/10/2017,0,1
44,9/10/2017,1,1
44,10/10/2017,0,1
44,11/10/2017,1,1
44,12/10/2017,1,1
44,13/10/2017,0,1
44,14/10/2017,0,1
44,15/10/2017,1,1
44,16/10/2017,0,1
44,17/10/2017,0,1
44,18/10/2017,1,1
44,19/10/2017,1,1
44,20/10/2017,1,1
44,21/10/2017,0,1
44,22/10/2017,0,1
44,23/10/2017,0,1
44,24/10/2017,0,2
44,25/10/2017,1,1
44,26/10/2017,1,1
44,27/10/2017,1,1
44,28/10/2017,0,1
44,29/10/2017,0,1
44,30/10/2017,0,1
45,1/10/2017,0,1
45,2/10/2017,1,1
45,3/10/2017,1,1
45,4/10/2017,1,1
45,5/10/2017,1,1
45,6/10/2017,1,1
45,7/10/2017,0,1
45,8/10/2017,1,1
45,9/10/2017,1,1
45,10/10/2017,1,1
45,11/10/2017,1,1
45,12/10/2017,0,1
45,13/10/2017,0,1
45,14/10/2017,1,1
45,15/10/2017,1,1
45,16/10/2017,1,1
45,17/10/2017,1,1
45,18/10/2017,0,1
45,19/10/2017,1,1
45,20/10/2017,1,1
45,21/10/2017,1,1
45,22/10/2017,0,1
45,23/10/2017,1,1
45,24/10/2017,0,2
45,25/10/2017,1,1
45,26/10/2017,0,1
45,27/10/2017,1,1
45,28/10/2017,1,1
45,29/10/2017,0,1
45,30/10/2017,0,1
46,1/10/2017,1,1
46,2/10/2017,0,1
46,3/10/2017,1,1
46,4/10/2017,0,1
46,5/10/2017,1,1
46,6/10/2017,1,1
46,7/10/2017,1,1
46,8/10/2017,0,1
46,9/10/2017,0,1
46,10/10/2017,0,1
46,11/10/2017,1,1
46,12/10/2017,1,1
46,13/10/2017,0,1
46,14/10/2017,1,1
46,15/10/2017,0,3
46,16/10/2017,1,1
46,17/10/2017,0,1
46,18/10/2017,0,1
46,19/10/2017,0,1
46,20/10/2017,0,1
46,21/10/2017,1,1
46,22/10/2017,0,1
46,23/10/2017,1,1
46,24/10/2017,1,1
46,25/10/2017,0,1
46,26/10/2017,1,1
46,27/10/2017,0,1
46,28/10/2017,0,1
46,29/10/2017,1,3
46,30/10/2017,1,1
47,1/10/2017,0,1
47,2/10/2017,0,1
47,3/10/2017,0,1
47,4/10/2017,0,1
47,5/10/2017,1,1
47,6/10/2017,0,1
47,7/10/2017,0,1
47,8/10/2017,1,1
47,9/10/2017,1,1
47,10/10/2017,0,1
47,11/10/2017,0,1
47,12/10/2017,0,1
47,13/10/2017,0,1
47,14/10/2017,0,1
47,15/10/2017,1,1
47,16/10/2017,1,1
47,17/10/2017,1,1
47,18/10/2017,0,1
47,19/10/2017,1,1
47,20/10/2017,0,1
47,21/10/2017,1,1
47,22/10/2017,1,1
47,23/10/2017,1,1
47,24/10/2017,0,2
47,25/10/2017,0,1
47,26/10/2017,1,1
47,27/10/2017,0,1
47,28/10/2017,1,1
47,29/10/2017,1,3
47,30/10/2017,1,1
48,1/10/2017,0,1
48,2/10/2017,1,1
48,3/10/2017,0,1
48,4/10/2017,1,1
48,5/10/2017,1,1
48,6/10/2017,0,1
48,7/10/2017,0,1
48,8/10/2017,1,1
48,9/10/2017,1,1
48,10/10/2017,0,1
48,11/10/2017,1,1
48,12/10/2017,1,1
48,13/10/2017,0,1
48,14/10/2017,0,1
48,15/10/2017,1,1
48,16/10/2017,0,1
48,17/10/2017,1,1
48,18/10/2017,1,1
48,19/10/2017,0,1
48,20/10/2017,1,1
48,21/10/2017,1,1
48,22/10/2017,1,1
48,23/10/2017,0,1
48,24/10/2017,1,1
48,25/10/2017,1,1
48,26/10/2017,0,1
48,27/10/2017,0,1
48,28/10/2017,1,1
48,29/10/2017,0,1
48,30/10/2017,0,1
49,1/10/2017,0,1
49,2/10/2017,1,1
49,3/10/2017,0,1
49,4/10/2017,0,1
49,5/10/2017,1,1
49,6/10/2017,1,1
49,7/10/2017,0,1
49,8/10/2017,1,1
49,9/10/2017,1,1
49,10/10/2017,0,1
49,11/10/2017,1,1
49,12/10/2017,0,1
49,13/10/2017,1,1
49,14/10/2017,0,1
49,15/10/2017,1,1
49,16/10/2017,0,1
49,17/10/2017,0,1
49,18/10/2017,0,1
49,19/10/2017,1,1
49,20/10/2017,0,1
49,21/10/2017,0,1
49,22/10/2017,1,1
49,23/10/2017,0,1
49,24/10/2017,1,1
49,25/10/2017,0,1
49,26/10/2017,0,1
49,27/10/2017,1,1
49,28/10/2017,1,1
49,29/10/2017,0,1
49,30/10/2017,0,1
50,1/10/2017,1,1
50,2/10/2017,1,1
50,3/10/2017,1,1
50,4/10/2017,1,1
50,5/10/2017,0,1
50,6/10/2017,1,1
50,7/10/2017,0,1
50,8/10/2017,1,1
50,9/10/2017,0,1
50,10/10/2017,1,1
50,11/10/2017,1,1
50,12/10/2017,1,1
50,13/10/2017,0,1
50,14/10/2017,0,1
50,15/10/2017,1,1
50,16/10/2017,1,1
50,17/10/2017,1,1
50,18/10/2017,0,1
50,19/10/2017,1,1
50,20/10/2017,1,1
50,21/10/2017,0,1
50,22/10/2017,1,1
50,23/10/2017,0,1
50,24/10/2017,0,2
50,25/10/2017,0,1
50,26/10/2017,0,1
50,27/10/2017,1,1
50,28/10/2017,0,1
50,29/10/2017,1,3
50,30/10/2017,1,1
51,1/10/2017,1,1
51,2/10/2017,0,1
51,3/10/2017,0,1
51,4/10/2017,0,1
51,5/10/2017,1,1
51,6/10/2017,1,1
51,7/10/2017,1,1
51,8/10/2017,0,1
51,9/10/2017,0,1
51,10/10/2017,0,1
51,11/10/2017,1,1
51,12/10/2017,0,1
51,13/10/2017,0,1
51,14/10/2017,1,1
51,15/10/2017,0,3
51,16/10/2017,0,1
51,17/10/2017,0,1
51,18/10/2017,0,1
51,19/10/2017,1,1
51,20/10/2017,1,1
51,21/10/2017,1,1
51,22/10/2017,1,1
51,23/10/2017,0,1
51,24/10/2017,1,1
51,25/10/2017,1,1
51,26/10/2017,1,1
51,27/10/2017,0,1
51,28/10/2017,0,1
51,29/10/2017,0,1
51,30/10/2017,0,1
52,1/10/2017,0,1
52,2/10/2017,1,1
52,3/10/2017,0,1
52,4/10/2017,1,1
52,5/10/2017,0,1
52,6/10/2017,1,1
52,7/10/2017,0,1
52,8/10/2017,1,1
52,9/10/2017,0,1
52,10/10/2017,0,1
52,11/10/2017,0,1
52,12/10/2017,1,1
52,13/10/2017,1,1
52,14/10/2017,0,1
52,15/10/2017,1,1
52,16/10/2017,1,1
52,17/10/2017,1,1
52,18/10/2017,0,1
52,19/10/2017,1,1
52,20/10/2017,0,1
52,21/10/2017,0,1
52,22/10/2017,0,1
52,23/10/2017,0,1
52,24/10/2017,0,2
52,25/10/2017,0,1
52,26/10/2017,0,1
52,27/10/2017,0,1
52,28/10/2017,1,1
52,29/10/2017,1,3
52,30/10/2017,0,1
53,1/10/2017,1,1
53,2/10/2017,1,1
53,3/10/2017,1,1
53,4/10/2017,1,1
53,5/10/2017,1,1
53,6/10/2017,0,1
53,7/10/2017,1,1
53,8/10/2017,1,1
53,9/10/2017,1,1
53,10/10/2017,0,1
53,11/10/2017,0,1
53,12/10/2017,0,1
53,13/10/2017,0,1
53,14/10/2017,0,1
53,15/10/2017,1,1
53,16/10/2017,0,1
53,17/10/2017,0,1
53,18/10/2017,0,1
53,19/10/2017,1,1
53,20/10/2017,1,1
53,21/10/2017,0,1
53,22/10/2017,0,1
53,23/10/2017,1,1
53,24/10/2017,0,2
53,25/10/2017,0,1
53,26/10/2017,0,1
53,27/10/2017,0,1
53,28/10/2017,1,1
53,29/10/2017,0,1
53,30/10/2017,0,1
54,1/10/2017,0,1
54,2/10/2017,1,1
54,3/10/2017,1,1
54,4/10/2017,0,1
54,5/10/2017,1,1
54,6/10/2017,0,1
54,7/10/2017,0,1
54,8/10/2017,0,1
54,9/10/2017,0,1
54,10/10/2017,0,1
54,11/10/2017,1,1
54,12/10/2017,0,1
54,13/10/2017,1,1
54,14/10/2017,0,1
54,15/10/2017,1,1
54,16/10/2017,1,1
54,17/10/2017,0,1
54,18/10/2017,1,1
54,19/10/2017,1,1
54,20/10/2017,0,1
54,21/10/2017,1,1
54,22/10/2017,1,1
54,23/10/2017,1,1
54,24/10/2017,0,2
54,25/10/2017,1,1
54,26/10/2017,0,1
54,27/10/2017,0,1
54,28/10/2017,0,1
54,29/10/2017,0,1
54,30/10/2017,0,1
55,1/10/2017,1,1
55,2/10/2017,1,1
55,3/10/2017,1,1
55,4/10/2017,1,1
55,5/10/2017,1,1
55,6/10/2017,1,1
55,7/10/2017,0,1
55,8/10/2017,1,1
55,9/10/2017,1,1
55,10/10/2017,1,1
55,11/10/2017,0,1
55,12/10/2017,0,1
55,13/10/2017,0,1
55,14/10/2017,1,1
55,15/10/2017,1,1
55,16/10/2017,0,1
55,17/10/2017,1,1
55,18/10/2017,0,1
55,19/10/2017,0,1
55,20/10/2017,1,1
55,21/10/2017,1,1
55,22/10/2017,1,1
55,23/10/2017,1,1
55,24/10/2017,1,1
55,25/10/2017,1,1
55,26/10/2017,1,1
55,27/10/2017,1,1
55,28/10/2017,1,1
55,29/10/2017,1,3
55,30/10/2017,0,1
56,1/10/2017,1,1
56,2/10/2017,0,1
56,3/10/2017,1,1
56,4/10/2017,1,1
56,5/10/2017,0,1
56,6/10/2017,0,1
56,7/10/2017,1,1
56,8/10/2017,1,1
56,9/10/2017,0,1
56,10/10/2017,0,1
56,11/10/2017,1,1
56,12/10/2017,0,1
56,13/10/2017,0,1
56,14/10/2017,0,1
56,15/10/2017,0,3
56,16/10/2017,0,1
56,17/10/2017,1,1
56,18/10/2017,1,1
56,19/10/2017,0,1
56,20/10/2017,0,1
56,21/10/2017,1,1
56,22/10/2017,0,1
56,23/10/2017,1,1
56,24/10/2017,1,1
56,25/10/2017,1,1
56,26/10/2017,0,1
56,27/10/2017,0,1
56,28/10/2017,1,1
56,29/10/2017,0,1
56,30/10/2017,0,1
57,1/10/2017,0,1
57,2/10/2017,0,1
57,3/10/2017,1,1
57,4/10/2017,1,1
57,5/10/2017,1,1
57,6/10/2017,1,1
57,7/10/2017,1,1
57,8/10/2017,0,1
57,9/10/2017,1,1
57,10/10/2017,1,1
57,11/10/2017,1,1
57,12/10/2017,0,1
57,13/10/2017,0,1
57,14/10/2017,0,1
57,15/10/2017,0,3
57,16/10/2017,0,1
57,17/10/2017,1,1
57,18/10/2017,1,1
57,19/10/2017,1,1
57,20/10/2017,1,1
57,21/10/2017,0,1
57,22/10/2017,1,1
57,23/10/2017,1,1
57,24/10/2017,1,1
57,25/10/2017,0,1
57,26/10/2017,1,1
57,27/10/2017,1,1
57,28/10/2017,1,1
57,29/10/2017,1,3
57,30/10/2017,0,1
58,1/10/2017,0,1
58,2/10/2017,0,1
58,3/10/2017,1,1
58,4/10/2017,0,1
58,5/10/2017,0,1
58,6/10/2017,1,1
58,7/10/2017,1,1
58,8/10/2017,0,1
58,9/10/2017,1,1
58,10/10/2017,0,1
58,11/10/2017,0,1
58,12/10/2017,1,1
58,13/10/2017,0,1
58,14/10/2017,1,1
58,15/10/2017,0,3
58,16/10/2017,0,1
58,17/10/2017,1,1
58,18/10/2017,1,1
58,19/10/2017,0,1
58,20/10/2017,0,1
58,21/10/2017,0,1
58,22/10/2017,1,1
58,23/10/2017,0,1
58,24/10/2017,1,1
58,25/10/2017,0,1
58,26/10/2017,0,1
58,27/10/2017,0,1
58,28/10/2017,1,1
58,29/10/2017,0,1
58,30/10/2017,1,1
59,1/10/2017,0,1
59,2/10/2017,1,1
59,3/10/2017,1,1
59,4/10/2017,0,1
59,5/10/2017,1,1
59,6/10/2017,0,1
59,7/10/2017,0,1
59,8/10/2017,0,1
59,9/10/2017,1,1
59,10/10/2017,0,1
59,11/10/2017,1,1
59,12/10/2017,1,1
59,13/10/2017,0,1
59,14/10/2017,1,1
59,15/10/2017,1,1
59,16/10/2017,1,1
59,17/10/2017,1,1
59,18/10/2017,1,1
59,19/10/2017,1,1
59,20/10/2017,0,1
59,21/10/2017,0,1
59,22/10/2017,0,1
59,23/10/2017,1,1
59,24/10/2017,0,2
59,25/10/2017,1,1
59,26/10/2017,1,1
59,27/10/2017,1,1
59,28/10/2017,0,1
59,29/10/2017,1,3
59,30/10/2017,1,1
60,1/10/2017,1,1
60,2/10/2017,0,1
60,3/10/2017,1,1
60,4/10/2017,0,1
60,5/10/2017,0,1
60,6/10/2017,1,1
60,7/10/2017,1,1
60,8/10/2017,1,1
60,9/10/2017,1,1
60,10/10/2017,1,1
60,11/10/2017,1,1
60,12/10/2017,0,1
60,13/10/2017,0,1
60,14/10/2017,1,1
60,15/10/2017,1,1
60,16/10/2017,1,1
60,17/10/2017,0,1
60,18/10/2017,0,1
60,19/10/2017,0,1
60,20/10/2017,1,1
60,21/10/2017,0,1
60,22/10/2017,1,1
60,23/10/2017,1,1
60,24/10/2017,1,1
60,25/10/2017,0,1
60,26/10/2017,0,1
60,27/10/2017,1,1
60,28/10/2017,0,1
60,29/10/2017,1,3
60,30/10/2017,1,1
61,1/10/2017,1,1
61,2/10/2017,1,1
61,3/10/2017,0,1
61,4/10/2017,0,1
61,5/10/2017,0,1
61,6/10/2017,0,1
61,7/10/2017,1,1
61,8/10/2017,1,1
61,9/10/2017,1,1
61,10/10/2017,1,1
61,11/10/2017,1,1
61,12/10/2017,1,1
61,13/10/2017,1,1
61,14/10/2017,1,1
61,15/10/2017,1,1
61,16/10/2017,0,1
61,17/10/2017,1,1
61,18/10/2017,0,1
61,19/10/2017,1,1
61,20/10/2017,1,1
61,21/10/2017,0,1
61,22/10/2017,1,1
61,23/10/2017,1,1
61,24/10/2017,1,1
61,25/10/2017,1,1
61,26/10/2017,0,1
61,27/10/2017,0,1
61,28/10/2017,1,1
61,29/10/2017,0,1
61,30/10/2017,1,1
62,1/10/2017,0,1
62,2/10/2017,1,1
62,3/10/2017,1,1
62,4/10/2017,1,1
62,5/10/2017,0,1
62,6/10/2017,0,1
62,7/10/2017,1,1
62,8/10/2017,1,1
62,9/10/2017,1,1
62,10/10/2017,1,1
62,11/10/2017,0,1
62,12/10/2017,0,1
62,13/10/2017,0,1
62,14/10/2017,0,1
62,15/10/2017,1,1
62,16/10/2017,1,1
62,17/10/2017,0,1
62,18/10/2017,1,1
62,19/10/2017,0,1
62,20/10/2017,0,1
62,21/10/2017,0,1
62,22/10/2017,1,1
62,23/10/2017,1,1
62,24/10/2017,0,2
62,25/10/2017,1,1
62,26/10/2017,0,1
62,27/10/2017,0,1
62,28/10/2017,1,1
62,29/10/2017,0,1
62,30/10/2017,0,1
63,1/10/2017,0,1
63,2/10/2017,1,1
63,3/10/2017,0,1
63,4/10/2017,1,1
63,5/10/2017,1,1
63,6/10/2017,0,1
63,7/10/2017,0,1
63,8/10/2017,0,1
63,9/10/2017,1,1
63,10/10/2017,1,1
63,11/10/2017,0,1
63,12/10/2017,1,1
63,13/10/2017,1,1
63,14/10/2017,1,1
63,15/10/2017,0,3
63,16/10/2017,0,1
63,17/10/2017,1,1
63,18/10/2017,0,1
63,19/10/2017,1,1
63,20/10/2017,0,1
63,21/10/2017,0,1
63,22/10/2017,0,1
63,23/10/2017,1,1
63,24/10/2017,1,1
63,25/10/2017,1,1
63,26/10/2017,1,1
63,27/10/2017,0,1
63,28/10/2017,1,1
63,29/10/2017,0,1
63,30/10/2017,1,1
64,1/10/2017,1,1
64,2/10/2017,0,1
64,3/10/2017,1,1
64,4/10/2017,0,1
64,5/10/2017,0,1
64,6/10/2017,0,1
64,7/10/2017,0,1
64,8/10/2017,0,1
64,9/10/2017,0,1
64,10/10/2017,1,1
64,11/10/2017,1,1
64,12/10/2017,0,1
64,13/10/2017,0,1
64,14/10/2017,0,1
64,15/10/2017,0,3
64,16/10/2017,0,1
64,17/10/2017,0,1
64,18/10/2017,0,1
64,19/10/2017,1,1
64,20/10/2017,0,1
64,21/10/2017,1,1
64,22/10/2017,1,1
64,23/10/2017,0,1
64,24/10/2017,0,2
64,25/10/2017,1,1
64,26/10/2017,0,1
64,27/10/2017,1,1
64,28/10/2017,1,1
64,29/10/2017,0,1
64,30/10/2017,0,1
65,1/10/2017,0,1
65,2/10/2017,1,1
65,3/10/2017,0,1
65,4/10/2017,0,1
65,5/10/2017,0,1
65,6/10/2017,0,1
65,7/10/2017,0,1
65,8/10/2017,0,1
65,9/10/2017,0,1
65,10/10/2017,0,1
65,11/10/2017,1,1
65,12/10/2017,0,1
65,13/10/2017,0,1
65,14/10/2017,0,1
65,15/10/2017,0,3
65,16/10/2017,0,1
65,17/10/2017,0,1
65,18/10/2017,1,1
65,19/10/2017,0,1
65,20/10/2017,1,1
65,21/10/2017,1,1
65,22/10/2017,1,1
65,23/10/2017,0,1
65,24/10/2017,1,1
65,25/10/2017,0,1
65,26/10/2017,0,1
65,27/10/2017,1,1
65,28/10/2017,0,1
65,29/10/2017,1,3
65,30/10/2017,1,1
66,1/10/2017,0,1
66,2/10/2017,0,1
66,3/10/2017,1,1
66,4/10/2017,1,1
66,5/10/2017,0,1
66,6/10/2017,0,1
66,7/10/2017,1,1
66,8/10/2017,0,1
66,9/10/2017,1,1
66,10/10/2017,0,1
66,11/10/2017,0,1
66,12/10/2017,0,1
66,13/10/2017,0,1
66,14/10/2017,1,1
66,15/10/2017,1,1
66,16/10/2017,1,1
66,17/10/2017,1,1
66,18/10/2017,1,1
66,19/10/2017,0,1
66,20/10/2017,0,1
66,21/10/2017,1,1
66,22/10/2017,0,1
66,23/10/2017,0,1
66,24/10/2017,0,2
66,25/10/2017,1,1
66,26/10/2017,1,1
66,27/10/2017,0,1
66,28/10/2017,0,1
66,29/10/2017,1,3
66,30/10/2017,1,1
67,1/10/2017,0,1
67,2/10/2017,0,1
67,3/10/2017,0,1
67,4/10/2017,0,1
67,5/10/2017,1,1
67,6/10/2017,1,1
67,7/10/2017,1,1
67,8/10/2017,1,1
67,9/10/2017,0,1
67,10/10/2017,0,1
67,11/10/2017,0,1
67,12/10/2017,0,1
67,13/10/2017,1,1
67,14/10/2017,0,1
67,15/10/2017,1,1
67,16/10/2017,0,1
67,17/10/2017,0,1
67,18/10/2017,0,1
67,19/10/2017,1,1
67,20/10/2017,0,1
67,21/10/2017,0,1
67,22/10/2017,0,1
67,23/10/2017,1,1
67,24/10/2017,1,1
67,25/10/2017,0,1
67,26/10/2017,0,1
67,27/10/2017,0,1
67,28/10/2017,0,1
67,29/10/2017,1,3
67,30/10/2017,0,1
68,1/10/2017,0,1
68,2/10/2017,1,1
68,3/10/2017,1,1
68,4/10/2017,0,1
68,5/10/2017,1,1
68,6/10/2017,1,1
68,7/10/2017,0,1
68,8/10/2017,0,1
68,9/10/2017,1,1
68,10/10/2017,1,1
68,11/10/2017,0,1
68,12/10/2017,0,1
68,13/10/2017,1,1
68,14/10/2017,1,1
68,15/10/2017,0,3
68,16/10/2017,0,1
68,17/10/2017,0,1
68,18/10/2017,1,1
68,19/10/2017,0,1
68,20/10/2017,0,1
68,21/10/2017,1,1
68,22/10/2017,0,1
68,23/10/2017,0,1
68,24/10/2017,0,2
68,25/10/2017,1,1
68,26/10/2017,1,1
68,27/10/2017,1,1
68,28/10/2017,1,1
68,29/10/2017,0,1
68,30/10/2017,1,1
69,1/10/2017,1,1
69,2/10/2017,0,1
69,3/10/2017,1,1
69,4/10/2017,0,1
69,5/10/2017,1,1
69,6/10/2017,0,1
69,7/10/2017,1,1
69,8/10/2017,0,1
69,9/10/2017,0,1
69,10/10/2017,0,1
69,11/10/2017,0,1
69,12/10/2017,0,1
69,13/10/2017,0,1
69,14/10/2017,0,1
69,15/10/2017,0,3
69,16/10/2017,0,1
69,17/10/2017,0,1
69,18/10/2017,1,1
69,19/10/2017,1,1
69,20/10/2017,1,1
69,21/10/2017,0,1
69,22/10/2017,1,1
69,23/10/2017,1,1
69,24/10/2017,1,1
69,25/10/2017,0,1
69,26/10/2017,1,1
69,27/10/2017,0,1
69,28/10/2017,0,1
69,29/10/2017,1,3
69,30/10/2017,1,1
70,1/10/2017,1,1
70,2/10/2017,1,1
70,3/10/2017,1,1
70,4/10/2017,1,1
70,5/10/2017,0,1
70,6/10/2017,1,1
70,7/10/2017,1,1
70,8/10/2017,0,1
70,9/10/2017,1,1
70,10/10/2017,1,1
70,11/10/2017,1,1
70,12/10/2017,1,1
70,13/10/2017,1,1
70,14/10/2017,1,1
70,15/10/2017,0,3
70,16/10/2017,1,1
70,17/10/2017,0,1
70,18/10/2017,0,1
70,19/10/2017,0,1
70,20/10/2017,1,1
70,21/10/2017,0,1
70,22/10/2017,1,1
70,23/10/2017,1,1
70,24/10/2017,0,2
70,25/10/2017,1,1
70,26/10/2017,0,1
70,27/10/2017,0,1
70,28/10/2017,0,1
70,29/10/2017,0,1
70,30/10/2017,1,1
71,1/10/2017,1,1
71,2/10/2017,0,1
71,3/10/2017,0,1
71,4/10/2017,0,1
71,5/10/2017,1,1
71,6/10/2017,1,1
71,7/10/2017,0,1
71,8/10/2017,0,1
71,9/10/2017,0,1
71,10/10/2017,1,1
71,11/10/2017,1,1
71,12/10/2017,0,1
71,13/10/2017,0,1
71,14/10/2017,0,1
71,15/10/2017,0,3
71,16/10/2017,1,1
71,17/10/2017,0,1
71,18/10/2017,0,1
71,19/10/2017,1,1
71,20/10/2017,0,1
71,21/10/2017,0,1
71,22/10/2017,1,1
71,23/10/2017,0,1
71,24/10/2017,1,1
71,25/10/2017,0,1
71,26/10/2017,0,1
71,27/10/2017,1,1
71,28/10/2017,0,1
71,29/10/2017,1,3
71,30/10/2017,1,1
72,1/10/2017,1,1
72,2/10/2017,0,1
72,3/10/2017,1,1
72,4/10/2017,0,1
72,5/10/2017,1,1
72,6/10/2017,1,1
72,7/10/2017,0,1
72,8/10/2017,0,1
72,9/10/2017,0,1
72,10/10/2017,0,1
72,11/10/2017,1,1
72,12/10/2017,1,1
72,13/10/2017,1,1
72,14/10/2017,0,1
72,15/10/2017,1,1
72,16/10/2017,1,1
72,17/10/2017,0,1
72,18/10/2017,0,1
